#TYPE=EXTENDED
#OBSCODE=HMB
#SOFTWARE=https://github.com/mrosseel/vast-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#Observation site Latitude = -22 57 13
#Observation site Longitude = -68 10 43
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 121-068282,2458600.52638,12.422,0.028,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.386,1.50,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.52711,12.420,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.388,1.50,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.53491,12.411,0.025,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.382,1.48,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.53831,12.426,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.391,1.47,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.54170,12.419,0.027,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.353,1.46,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.54510,12.407,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.396,1.45,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.54852,12.413,0.025,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.378,1.45,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.55190,12.429,0.028,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.411,1.44,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.55801,12.422,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.396,1.43,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.55874,12.407,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.387,1.43,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.56306,12.403,0.028,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.396,1.42,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.56380,12.414,0.027,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.378,1.42,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.56811,12.422,0.028,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.387,1.41,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.56884,12.395,0.027,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.364,1.41,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.57315,12.413,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.384,1.40,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.57389,12.401,0.025,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.393,1.40,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.57819,12.429,0.025,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.401,1.40,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.57894,12.423,0.024,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.362,1.39,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.58323,12.414,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.386,1.39,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.58397,12.400,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.399,1.39,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.58826,12.404,0.027,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.396,1.39,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.58899,12.409,0.025,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.383,1.38,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.59307,12.418,0.031,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.413,1.38,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.59380,12.397,0.032,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.356,1.38,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.59767,12.383,0.032,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.401,1.38,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.59841,12.405,0.033,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.350,1.38,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.60228,12.377,0.034,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.354,1.38,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.60301,12.407,0.032,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.377,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.60689,12.414,0.032,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.394,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.60763,12.403,0.033,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.417,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.61149,12.407,0.035,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.381,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.61473,12.414,0.033,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.446,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.61546,12.401,0.032,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.408,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.61999,12.406,0.032,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.386,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.62072,12.388,0.033,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.366,1.37,na,na,Standard mag: K = 14.289
UCAC4 121-068282,2458600.62523,12.417,0.031,V,NO,STD,ENSEMBLE,na,UCAC4 120-066460,21.407,1.37,na,na,Standard mag: K = 14.289
