# local star id, UCAC4 id, mag, mag err
# K star: 2788,UCAC4 120-065117,14.871,0.01000
2681,UCAC4 120-065802,13.407,0.05000
2869,UCAC4 120-065229,13.792,0.03000
2953,UCAC4 120-065889,13.889,0.01000
3253,UCAC4 120-065685,14.626,0.05000
2368,UCAC4 120-065315,14.777,0.07000
2162,UCAC4 120-065855,14.955,0.02000
3087,UCAC4 120-065537,13.002,0.04000
2435,UCAC4 120-065646,13.225,0.04000
2880,UCAC4 120-065182,14.340,0.05000
