# local star id, UCAC4 id, mag, mag err
# K star: 4573,UCAC4 119-062785,14.794,0.02000
4451,UCAC4 119-062271,13.884,0.02000
3997,UCAC4 119-062471,14.195,0.04000
4692,UCAC4 119-062534,14.808,0.03000
5035,UCAC4 119-062282,14.381,0.01000
4675,UCAC4 119-062646,14.505,0.04000
4855,UCAC4 119-062631,13.614,0.03000
4878,UCAC4 119-062659,14.141,0.03000
4821,UCAC4 119-062669,14.427,0.01000
4302,UCAC4 119-062483,13.828,0.01000
