# local star id, UCAC4 id, mag, mag err
# K star: 4259,UCAC4 119-064125,14.383,0.05000
2606,UCAC4 120-066319,13.040,0.04000
2754,UCAC4 120-066223,14.800,0.03000
3200,UCAC4 120-066516,14.144,0.01000
2576,UCAC4 120-066443,13.697,0.03000
2925,UCAC4 120-066656,13.638,0.04000
2790,UCAC4 120-066313,13.971,0.03000
2676,UCAC4 120-066266,13.825,0.03000
3323,UCAC4 120-066444,14.942,0.01000
3401,UCAC4 119-064257,13.774,0.04000
