# local star id, UCAC4 id, mag, mag err
# K star: 2606,UCAC4 120-066319,13.040,0.04000
2681,UCAC4 120-065802,13.407,0.05000
2754,UCAC4 120-066223,14.800,0.03000
2554,UCAC4 120-066048,14.854,0.06000
2743,UCAC4 120-066179,12.748,0.05000
2763,UCAC4 120-065992,14.750,0.03000
2079,UCAC4 120-066014,13.134,0.03000
2953,UCAC4 120-065889,13.889,0.01000
2162,UCAC4 120-065855,14.955,0.02000
2676,UCAC4 120-066266,13.825,0.03000
