# local star id, UCAC4 id, mag, mag err
# K star: 3600,UCAC4 232-147660,12.860,0.01000
4421,UCAC4 233-156513,12.428,0.01000
4641,UCAC4 233-156589,12.390,0.01000
5752,UCAC4 233-156923,12.692,0.01000
5451,UCAC4 233-156846,12.738,0.01000
3527,UCAC4 233-156251,12.834,0.01000
3628,UCAC4 232-147663,12.868,0.01000
3526,UCAC4 233-156254,12.832,0.01000
3509,UCAC4 233-156246,12.966,0.01000
5293,UCAC4 233-156807,12.981,0.01000
