#TYPE=EXTENDED
#OBSCODE=RMH
#SOFTWARE=https://github.com/mrosseel/vast-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#Observation site Latitude = -22 57 10
#Observation site Longitude = -68 10 49
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 232-148844,2456412.86987,14.833,0.033,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.312,1.08,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456413.85976,14.982,0.059,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.329,1.08,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456417.88119,14.885,0.030,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.317,1.12,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456417.89922,14.709,0.026,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.334,1.16,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456418.82815,14.934,0.029,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.326,1.07,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456418.84623,14.939,0.030,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.329,1.08,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456418.84984,14.682,0.024,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.340,1.08,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456418.87872,14.967,0.034,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.341,1.12,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456419.89517,14.930,0.031,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.336,1.16,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456420.74584,14.888,0.031,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.311,1.15,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456423.88706,14.858,0.028,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.329,1.17,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456424.81161,14.874,0.035,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.313,1.07,na,na,Standard mag: K = 13.037
UCAC4 232-148844,2456432.77814,14.752,0.033,V,NO,STD,ENSEMBLE,na,UCAC4 232-148303,19.325,1.07,na,na,Standard mag: K = 13.037
