# local star id, UCAC4 id, mag, mag err
# K star: 6517,UCAC4 231-155651,12.703,0.01000
7249,UCAC4 231-155845,12.435,0.01000
7331,UCAC4 230-161720,12.513,0.01000
7181,UCAC4 230-161677,12.582,0.01000
7027,UCAC4 230-161638,12.710,0.01000
7531,UCAC4 231-155937,12.702,0.01000
6769,UCAC4 230-161561,12.806,0.01000
7065,UCAC4 230-161643,12.790,0.01000
13,UCAC4 232-148897,12.973,0.01000
7074,UCAC4 231-155818,13.083,0.01000
