#TYPE=EXTENDED
#OBSCODE=ZZZ
#SOFTWARE=munipack-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 230-160248,2456885.49537,14.823692,0.0356575,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.106358,na,na,na
UCAC4 230-160248,2456885.49882,15.199373,0.0500462,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.101459,na,na,na
UCAC4 230-160248,2456885.50226,14.865772,0.0381943,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.096978,na,na,na
UCAC4 230-160248,2456885.50569,15.255999,0.0516355,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.092903,na,na,na
UCAC4 230-160248,2456885.50913,15.327529,0.0514709,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.089205,na,na,na
UCAC4 230-160248,2456885.51257,15.289521,0.0527279,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.085889,na,na,na
UCAC4 230-160248,2456885.51602,15.164531,0.0475421,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.082943,na,na,na
UCAC4 230-160248,2456885.51946,14.767313,0.0342072,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.080379,na,na,na
UCAC4 230-160248,2456885.52292,15.246527,0.051433,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.078173,na,na,na
UCAC4 230-160248,2456885.52623,15.085049,0.0419788,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.076408,na,na,na
UCAC4 230-160248,2456885.52944,15.18066,0.0478218,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.075018,na,na,na
UCAC4 230-160248,2456885.53266,15.314162,0.0542449,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073939,na,na,na
UCAC4 230-160248,2456885.53588,15.381525,0.0548862,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073175,na,na,na
UCAC4 230-160248,2456885.53909,14.758564,0.033499,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.072725,na,na,na
UCAC4 230-160248,2456885.54230,14.808041,0.0357884,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.072587,na,na,na
UCAC4 230-160248,2456885.54552,15.274568,0.0531349,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.07276,na,na,na
UCAC4 230-160248,2456885.54874,15.218308,0.0471827,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073247,na,na,na
UCAC4 230-160248,2456885.55196,15.376983,0.0610216,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.074047,na,na,na
UCAC4 230-160248,2456885.55517,15.280889,0.0512049,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.075158,na,na,na
UCAC4 230-160248,2456885.55839,15.368736,0.0547185,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.076588,na,na,na
UCAC4 230-160248,2456885.56806,15.300987,0.0556899,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.082807,na,na,na
UCAC4 230-160248,2456885.60061,14.803634,0.0388015,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.126153,na,na,na
UCAC4 230-160248,2456886.49676,15.215529,0.0511701,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.100554,na,na,na
UCAC4 230-160248,2456886.51058,15.312567,0.054955,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.085225,na,na,na
UCAC4 230-160248,2456886.51402,15.16193,0.0486556,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.082368,na,na,na
UCAC4 230-160248,2456886.51747,15.234313,0.0529783,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.079876,na,na,na
UCAC4 230-160248,2456886.52090,15.293378,0.0549682,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.077766,na,na,na
UCAC4 230-160248,2456886.53388,15.35189,0.0624806,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073045,na,na,na
UCAC4 230-160248,2456886.56286,15.21778,0.0532069,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.080942,na,na,na
UCAC4 230-160248,2456886.56932,15.411626,0.0624959,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.086227,na,na,na
UCAC4 230-160248,2456886.57252,15.279465,0.0539478,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.089337,na,na,na
UCAC4 230-160248,2456886.57897,15.242374,0.0535829,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.096618,na,na,na
UCAC4 230-160248,2456886.58542,15.115662,0.050042,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.105287,na,na,na
UCAC4 230-160248,2456886.62672,15.376917,0.0591827,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.197851,na,na,na
UCAC4 230-160248,2456887.50568,15.309255,0.0568911,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.08722,na,na,na
UCAC4 230-160248,2456887.51258,15.191475,0.0524182,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.081392,na,na,na
UCAC4 230-160248,2456887.51935,15.290727,0.0563837,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.077124,na,na,na
UCAC4 230-160248,2456887.52256,15.257033,0.0609244,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.075594,na,na,na
UCAC4 230-160248,2456887.52578,15.207302,0.0538325,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.074376,na,na,na
UCAC4 230-160248,2456887.52899,15.316407,0.0592244,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073476,na,na,na
UCAC4 230-160248,2456888.49190,15.31922,0.0573853,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.099756,na,na,na
UCAC4 230-160248,2456888.49534,15.291676,0.0573325,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.095422,na,na,na
UCAC4 230-160248,2456888.49876,15.395442,0.063943,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.091502,na,na,na
UCAC4 230-160248,2456888.50221,15.350267,0.0606285,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.087935,na,na,na
UCAC4 230-160248,2456888.50565,15.366149,0.0612207,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.084759,na,na,na
UCAC4 230-160248,2456888.50909,15.251633,0.0647231,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.08196,na,na,na
UCAC4 230-160248,2456888.51253,15.268281,0.0630897,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.079532,na,na,na
UCAC4 230-160248,2456888.51906,15.2543,0.0573423,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.075932,na,na,na
UCAC4 230-160248,2456888.54160,15.288039,0.0593673,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073474,na,na,na
UCAC4 230-160248,2456888.55125,15.435446,0.0609709,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.077125,na,na,na
UCAC4 230-160248,2456888.55447,15.427009,0.0608721,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.078978,na,na,na
UCAC4 230-160248,2456888.55770,15.271015,0.0530565,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.08116,na,na,na
UCAC4 230-160248,2456888.56093,15.301435,0.0540374,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.083668,na,na,na
UCAC4 230-160248,2456888.56416,15.349646,0.0538962,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.086506,na,na,na
UCAC4 230-160248,2456888.56737,15.214871,0.0491353,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.089657,na,na,na
UCAC4 230-160248,2456888.57060,15.307738,0.0535275,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.093165,na,na,na
