#TYPE=EXTENDED
#OBSCODE=ZZZ
#SOFTWARE=munipack-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
ASASSN-V J180734.65-440142.9,2456885.52623,12.833419,0.00834159,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.076685,na,na,na
ASASSN-V J180734.65-440142.9,2456885.52944,12.851549,0.0087002,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.075067,na,na,na
ASASSN-V J180734.65-440142.9,2456885.53266,12.850121,0.00883162,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073761,na,na,na
ASASSN-V J180734.65-440142.9,2456885.53588,12.840024,0.0084652,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.072771,na,na,na
ASASSN-V J180734.65-440142.9,2456885.53909,12.846459,0.00871516,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.072097,na,na,na
ASASSN-V J180734.65-440142.9,2456885.54230,12.855314,0.00894421,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.071735,na,na,na
ASASSN-V J180734.65-440142.9,2456885.54552,12.844997,0.0088665,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.071684,na,na,na
ASASSN-V J180734.65-440142.9,2456885.54874,12.844778,0.0083517,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.071946,na,na,na
ASASSN-V J180734.65-440142.9,2456885.55196,12.832673,0.00916385,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.072522,na,na,na
ASASSN-V J180734.65-440142.9,2456885.55517,12.828311,0.0085303,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.073408,na,na,na
ASASSN-V J180734.65-440142.9,2456885.55839,12.828519,0.00842187,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.074612,na,na,na
ASASSN-V J180734.65-440142.9,2456885.56161,12.818276,0.00954842,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.076133,na,na,na
ASASSN-V J180734.65-440142.9,2456885.56483,12.820889,0.00899228,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.077973,na,na,na
ASASSN-V J180734.65-440142.9,2456885.56806,12.833804,0.00898541,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.080142,na,na,na
ASASSN-V J180734.65-440142.9,2456885.57127,12.832809,0.00905452,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.08262,na,na,na
ASASSN-V J180734.65-440142.9,2456885.57450,12.826972,0.00908026,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.085443,na,na,na
ASASSN-V J180734.65-440142.9,2456885.57773,12.833565,0.00881152,V,YES,STD,ENSEMBLE,na,TODO,0.0,1.0886,na,na,na
