#TYPE=EXTENDED
#OBSCODE=HMB
#SOFTWARE=https://github.com/mrosseel/vast-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#Observation site Latitude = -22 57 13
#Observation site Longitude = -68 10 43
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 154-059149,2458566.49058,12.950,0.009,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.900,1.66,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.49363,12.943,0.009,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.892,1.64,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.49670,12.942,0.009,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.900,1.62,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.49976,12.932,0.009,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.891,1.60,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.50279,12.943,0.010,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.906,1.58,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.50587,12.960,0.010,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.898,1.56,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.50894,12.945,0.009,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.909,1.55,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.51196,12.933,0.009,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.900,1.53,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.51502,12.942,0.010,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.901,1.52,na,na,Standard mag: K = 12.505
UCAC4 154-059149,2458566.51808,12.964,0.009,V,NO,STD,ENSEMBLE,na,UCAC4 154-059735,17.905,1.50,na,na,Standard mag: K = 12.505
