# local star id, UCAC4 id, mag, mag err
# K star: 4208,UCAC4 155-059698,12.532,0.04000
8161,UCAC4 154-058497,11.979,0.01000
4737,UCAC4 155-059654,11.971,0.03000
5209,UCAC4 155-059573,11.964,0.06000
7316,UCAC4 154-058521,12.229,0.04000
7146,UCAC4 154-058696,12.243,0.01000
8202,UCAC4 154-058612,12.334,0.03000
4344,UCAC4 155-059595,12.303,0.06000
7105,UCAC4 154-058661,12.419,0.02000
4372,UCAC4 155-059621,12.445,0.04000
