# local star id, UCAC4 id, mag, mag err
# K star: 9863,UCAC4 156-057501,12.270,0.01000
919,UCAC4 157-056755,11.910,0.02000
1389,UCAC4 156-057809,12.052,0.01000
10026,UCAC4 156-058308,12.059,0.01000
2030,UCAC4 156-058253,12.204,0.02000
1410,UCAC4 156-057729,12.225,0.01000
863,UCAC4 157-056825,12.267,0.01000
1063,UCAC4 157-056848,12.393,0.02000
10013,UCAC4 156-058195,12.341,0.01000
2359,UCAC4 156-057859,12.452,0.01000
