#TYPE=EXTENDED
#OBSCODE=HMB
#SOFTWARE=https://github.com/mrosseel/vast-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#Observation site Latitude = -22 57 13
#Observation site Longitude = -68 10 43
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 154-061240,2458566.49058,11.645,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.905,1.67,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.49363,11.650,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.922,1.65,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.49670,11.656,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.903,1.63,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.49976,11.659,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.907,1.61,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.50279,11.657,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.906,1.60,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.50587,11.637,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.902,1.58,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.50894,11.659,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.900,1.56,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.51196,11.654,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.907,1.54,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.51502,11.663,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.899,1.53,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.51808,11.646,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.908,1.51,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.52111,11.658,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.906,1.50,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.52418,11.673,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.902,1.49,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.52721,11.655,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.899,1.47,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.53028,11.648,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.914,1.46,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.56730,11.643,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.889,1.34,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.57053,11.652,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.872,1.33,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.57375,11.648,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.888,1.32,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.57699,11.652,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.891,1.31,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.58022,11.647,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.874,1.31,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.58343,11.639,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.880,1.30,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.58667,11.650,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.884,1.30,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.58991,11.657,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.885,1.29,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.59315,11.664,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.892,1.28,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.59639,11.652,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.883,1.28,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.59962,11.658,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.900,1.27,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.60284,11.656,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.875,1.27,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.60604,11.661,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.883,1.27,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.60928,11.651,0.006,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.882,1.26,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.61251,11.668,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.897,1.26,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.61575,11.654,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.868,1.26,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.61883,11.660,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.893,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.62194,11.680,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.907,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.62502,11.667,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.900,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.62811,11.663,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.898,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.63120,11.657,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.895,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.63433,11.663,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.905,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.63747,11.672,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.904,1.24,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.64058,11.669,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.898,1.24,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.64368,11.663,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.908,1.24,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.64676,11.663,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.897,1.24,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.64931,11.656,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.902,1.24,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.65177,11.668,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.916,1.24,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.65425,11.663,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.900,1.24,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.65670,11.660,0.008,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.899,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.65919,11.664,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.897,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.66166,11.662,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.899,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.66411,11.675,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.921,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.66659,11.657,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.909,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.66905,11.661,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.905,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.67152,11.673,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.897,1.25,na,na,Standard mag: K = 13.563
UCAC4 154-061240,2458566.67398,11.669,0.007,V,NO,STD,ENSEMBLE,na,UCAC4 153-062405,17.908,1.25,na,na,Standard mag: K = 13.563
