# local star id, UCAC4 id, mag, mag err
# K star: 3296,UCAC4 231-155356,12.640,0.01000
4235,UCAC4 230-160918,12.596,0.02000
4026,UCAC4 230-160979,12.700,0.03000
3772,UCAC4 230-161061,12.730,0.01000
5561,UCAC4 230-160520,12.836,0.01000
4935,UCAC4 230-160733,12.788,0.01000
4213,UCAC4 230-160924,12.889,0.01000
4031,UCAC4 230-160982,12.872,0.01000
4088,UCAC4 230-160956,12.886,0.01000
5284,UCAC4 230-160610,13.031,0.01000
