# local star id, UCAC4 id, mag, mag err
# K star: 7531,UCAC4 231-155937,12.702,0.01000
7249,UCAC4 231-155845,12.435,0.01000
7682,UCAC4 232-148730,12.308,0.01000
160,UCAC4 232-148851,12.339,0.01000
6517,UCAC4 231-155651,12.703,0.01000
7670,UCAC4 232-148724,12.697,0.01000
7573,UCAC4 233-157413,12.817,0.01000
7369,UCAC4 232-148641,13.076,0.01000
13,UCAC4 232-148897,12.973,0.01000
331,UCAC4 232-148798,13.037,0.01000
