# local star id, UCAC4 id, mag, mag err
# K star: 5551,UCAC4 231-155398,12.891,0.01000
5277,UCAC4 232-148126,12.253,0.01000
5837,UCAC4 231-155486,12.790,0.01000
5109,UCAC4 232-148074,12.851,0.01000
5318,UCAC4 231-155341,12.948,0.01000
5932,UCAC4 232-148303,13.037,0.01000
4624,UCAC4 232-147943,12.986,0.01000
5809,UCAC4 232-148262,13.090,0.01000
4042,UCAC4 231-155000,13.146,0.01000
5289,UCAC4 232-148133,13.141,0.01000
