#TYPE=EXTENDED
#OBSCODE=RMH
#SOFTWARE=munipack-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
Star_3154,2457236.66302,14.83434,0.0457538,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.178759,na,na,na
Star_3154,2457236.66667,14.901115,0.0458532,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.189508,na,na,na
Star_3154,2457236.67037,14.858633,0.0501396,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.201051,na,na,na
Star_3154,2457236.67396,14.966119,0.0468498,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.212896,na,na,na
Star_3154,2457236.67744,14.949214,0.0520332,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.225009,na,na,na
Star_3154,2457236.68094,14.935645,0.0511361,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.237845,na,na,na
Star_3154,2457236.68444,14.89273,0.0500398,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.251361,na,na,na
Star_3154,2457236.68795,14.896505,0.0485446,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.265629,na,na,na
Star_3154,2457236.69145,14.956115,0.0504383,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.2806,na,na,na
Star_3154,2457236.69495,14.946983,0.0549239,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.296346,na,na,na
Star_3154,2457236.69847,14.956542,0.0521328,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.313002,na,na,na
Star_3154,2457236.70198,14.968689,0.0524318,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.330467,na,na,na
Star_3154,2457236.7055,15.010982,0.0609044,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.348886,na,na,na
Star_3154,2457236.709,14.956385,0.0565188,V,YES,STD,ENSEMBLE,na,UCAC4 231-154752,0.0,1.368142,na,na,na
