# local star id, UCAC4 id, mag, mag err
# K star: 6512,UCAC4 230-161481,12.870,0.01000
7331,UCAC4 230-161720,12.513,0.01000
7181,UCAC4 230-161677,12.582,0.01000
7027,UCAC4 230-161638,12.710,0.01000
7531,UCAC4 231-155937,12.702,0.01000
6769,UCAC4 230-161561,12.806,0.01000
6654,UCAC4 230-161524,12.798,0.01000
7065,UCAC4 230-161643,12.790,0.01000
7125,UCAC4 230-161660,12.867,0.01000
7141,UCAC4 230-161662,12.860,0.01000
