# local star id, UCAC4 id, mag, mag err
# K star: 4372,UCAC4 155-059621,12.445,0.04000
4737,UCAC4 155-059654,11.971,0.03000
4083,UCAC4 155-059996,12.028,0.01000
4644,UCAC4 155-060112,12.147,0.01000
3700,UCAC4 155-059830,12.284,0.01000
3666,UCAC4 155-059909,12.309,0.02000
3236,UCAC4 155-059664,12.382,0.03000
3751,UCAC4 155-059936,12.473,0.01000
4510,UCAC4 155-060038,12.457,0.01000
4208,UCAC4 155-059698,12.532,0.04000
