# local star id, UCAC4 id, mag, mag err
# K star: 5618,UCAC4 154-060916,12.493,0.06000
10026,UCAC4 156-058308,12.059,0.01000
3034,UCAC4 155-061523,12.026,0.02000
5504,UCAC4 154-061034,11.992,0.01000
2956,UCAC4 155-061260,12.094,0.01000
4996,UCAC4 155-061507,12.163,0.01000
10013,UCAC4 156-058195,12.341,0.01000
2892,UCAC4 155-061805,12.390,0.01000
2359,UCAC4 156-057859,12.452,0.01000
3721,UCAC4 155-061396,12.511,0.01000
