#TYPE=EXTENDED
#OBSCODE=HMB
#SOFTWARE=https://github.com/mrosseel/vast-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#Observation site Latitude = -22 57 13
#Observation site Longitude = -68 10 43
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 157-055591,2458566.49058,13.451,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.683,1.64,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.49363,13.478,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.699,1.62,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.49670,13.480,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.707,1.60,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.49976,13.464,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.700,1.59,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.50279,13.470,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.694,1.57,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.50587,13.460,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.698,1.55,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.50894,13.459,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.704,1.53,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.51196,13.453,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.692,1.52,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.51502,13.486,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.690,1.50,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.51808,13.440,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.681,1.49,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.52111,13.468,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.697,1.47,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.52418,13.453,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.683,1.46,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.52721,13.480,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.671,1.45,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.53028,13.468,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.682,1.44,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.61883,13.463,0.018,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.694,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.62194,13.449,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.706,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.62502,13.436,0.018,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.696,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.62811,13.448,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.692,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.63120,13.467,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.713,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.63433,13.439,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.696,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.63747,13.453,0.018,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.698,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.64058,13.457,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.696,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.64368,13.460,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.687,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.64676,13.450,0.018,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.692,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.64931,13.446,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.703,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.65177,13.462,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.688,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.65425,13.444,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.697,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.65670,13.433,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.689,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.65919,13.450,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.687,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.66166,13.474,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.700,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.66411,13.456,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.687,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.66659,13.462,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.696,1.24,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.66905,13.456,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.702,1.25,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.67152,13.477,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.698,1.25,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.67398,13.439,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.691,1.25,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.67645,13.430,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.690,1.25,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.67892,13.441,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.698,1.25,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.68140,13.425,0.017,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.689,1.26,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.68388,13.440,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.690,1.26,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.68634,13.446,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.694,1.26,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.68880,13.447,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.686,1.27,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.69128,13.473,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.701,1.27,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.69376,13.468,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.702,1.27,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.69623,13.438,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.716,1.28,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.69868,13.464,0.016,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.696,1.28,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.70115,13.457,0.015,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.713,1.29,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458566.70361,13.468,0.015,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.688,1.29,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.48956,13.469,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.698,1.63,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.49262,13.490,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.700,1.61,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.49565,13.486,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.692,1.59,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.49870,13.455,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.686,1.58,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.50176,13.460,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.694,1.56,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.50478,13.460,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.694,1.54,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.50785,13.456,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.684,1.53,na,na,Standard mag: K = 12.293
UCAC4 157-055591,2458567.51090,13.462,0.013,V,NO,STD,ENSEMBLE,na,UCAC4 156-056740,17.703,1.51,na,na,Standard mag: K = 12.293
