# local star id, UCAC4 id, mag, mag err
# K star: 6167,UCAC4 154-059586,12.606,0.02000
6262,UCAC4 154-059632,12.107,0.01000
8989,UCAC4 153-060749,12.229,0.00000
6129,UCAC4 154-059481,12.184,0.00000
8057,UCAC4 154-059201,12.334,0.01000
6583,UCAC4 154-059780,12.428,0.01000
7293,UCAC4 154-059907,12.464,0.01000
6589,UCAC4 154-059735,12.505,0.01000
7707,UCAC4 154-059189,12.547,0.01000
7887,UCAC4 154-059438,12.678,0.01000
