# local star id, UCAC4 id, mag, mag err
# K star: 1184,UCAC4 231-155937,12.702,0.01000
613,UCAC4 231-156094,12.552,0.01000
1602,UCAC4 230-161677,12.582,0.01000
1781,UCAC4 230-161638,12.710,0.01000
2034,UCAC4 230-161561,12.806,0.01000
1742,UCAC4 230-161643,12.790,0.01000
942,UCAC4 231-156001,12.782,0.01000
1645,UCAC4 230-161662,12.860,0.01000
1683,UCAC4 230-161660,12.867,0.01000
1804,UCAC4 230-161624,13.072,0.01000
