#TYPE=EXTENDED
#OBSCODE=RMH
#SOFTWARE=https://github.com/mrosseel/vast-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#Observation site Latitude = 50 49 2.226
#Observation site Longitude = 2 54 45.3348
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 232-147029,2456412.73057,13.022,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.985,-6.55,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.75926,12.853,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.982,-4.91,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.76285,12.986,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.977,-4.74,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.76644,12.967,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.984,-4.58,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.77361,12.949,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.981,-4.29,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.77721,12.987,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.978,-4.15,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.78799,12.987,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.980,-3.77,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.79159,12.926,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.974,-3.65,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.79517,12.979,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.985,-3.54,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.79876,12.928,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.986,-3.44,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.80236,12.898,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.976,-3.33,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.80957,12.997,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.969,-3.15,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.81317,12.991,0.012,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.968,-3.06,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.81677,12.999,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.979,-2.97,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.82038,12.955,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.975,-2.89,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.82439,12.945,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.982,-2.81,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.82854,12.958,0.010,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.937,-2.72,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.83256,12.987,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.941,-2.64,na,na,Standard mag: K = 12.636
UCAC4 232-147029,2456412.83656,13.012,0.011,V,NO,STD,ENSEMBLE,na,UCAC4 232-147294,18.937,-2.57,na,na,Standard mag: K = 12.636
