# local star id, UCAC4 id, mag, mag err
# K star: 3723,UCAC4 372-032263,11.751,0.04000
4413,UCAC4 372-031976,11.803,0.04000
3486,UCAC4 372-032112,11.890,0.03000
4614,UCAC4 372-032246,11.964,0.04000
3852,UCAC4 372-031919,12.086,0.02000
3998,UCAC4 372-032075,12.205,0.02000
4200,UCAC4 372-031910,12.289,0.04000
3950,UCAC4 372-032082,12.456,0.03000
3383,UCAC4 371-031525,12.571,0.02000
4590,UCAC4 372-031953,12.588,0.02000
