# local star id, UCAC4 id, mag, mag err
# K star: 3715,UCAC4 372-031658,12.228,0.03000
3568,UCAC4 372-031625,11.340,0.03000
2994,UCAC4 371-030915,11.639,0.03000
3611,UCAC4 372-031493,11.959,0.02000
3823,UCAC4 372-031593,12.358,0.04000
3932,UCAC4 372-031464,12.395,0.03000
3665,UCAC4 372-031583,12.377,0.99000
2746,UCAC4 371-030834,12.409,0.01000
3384,UCAC4 372-031673,12.389,0.02000
2815,UCAC4 371-031010,12.441,0.02000
