#TYPE=EXTENDED
#OBSCODE=HMB
#SOFTWARE=https://github.com/mrosseel/vast-automation
#DELIM=,
#DATE=JD
#OBSTYPE=CCD
#Observation site Latitude = -22 57 13
#Observation site Longitude = -68 10 43
#NAME,DATE,MAG,MERR,FILT,TRANS,MTYPE,CNAME,CMAG,KNAME,KMAG,AMASS,GROUP,CHART,NOTES
UCAC4 373-034542,2458423.76209,11.738,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.643,1.42,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.76418,11.735,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.643,1.40,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.76627,11.739,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.640,1.39,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.76837,11.732,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.641,1.37,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.77046,11.738,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.644,1.35,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.77256,11.737,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.641,1.34,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.77465,11.735,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.635,1.33,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.77675,11.749,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.646,1.31,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.77885,11.734,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.639,1.30,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.78094,11.740,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.647,1.29,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.78304,11.731,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.648,1.27,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.78512,11.729,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.646,1.26,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.78722,11.731,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.640,1.25,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.78932,11.740,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.644,1.24,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.79141,11.738,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.646,1.23,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.79351,11.729,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.645,1.22,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.79558,11.725,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.637,1.21,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.79769,11.735,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.639,1.20,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.79977,11.744,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.641,1.19,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.80185,11.735,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.653,1.18,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.80396,11.735,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.649,1.17,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.80603,11.741,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.642,1.16,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.80814,11.733,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.642,1.15,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.81023,11.738,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.646,1.15,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.81230,11.737,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.646,1.14,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.81440,11.738,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.643,1.13,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.81649,11.735,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.636,1.12,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.81856,11.729,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.647,1.12,na,na,Standard mag: K = 11.654
UCAC4 373-034542,2458423.82067,11.738,0.004,V,NO,STD,ENSEMBLE,na,UCAC4 373-033964,17.651,1.11,na,na,Standard mag: K = 11.654
