# local star id, UCAC4 id, mag, mag err
# K star: 4105,UCAC4 372-031474,12.511,0.02000
4973,UCAC4 373-033264,11.797,0.03000
2,UCAC4 373-033589,11.927,0.04000
4509,UCAC4 372-031636,12.154,0.02000
173,UCAC4 373-033739,12.255,0.03000
4322,UCAC4 372-031720,12.244,0.04000
4913,UCAC4 373-033286,12.295,0.02000
5161,UCAC4 373-033600,12.340,0.04000
4392,UCAC4 372-031913,12.461,0.03000
4590,UCAC4 372-031953,12.588,0.02000
